time,location,customer_id
2025-03-03 09:53:00,fruit,199
2025-03-03 09:54:00,fruit,199
2025-03-03 09:55:00,fruit,199
2025-03-03 09:56:00,checkout,199
2025-03-03 09:34:00,entrance,200
2025-03-03 09:35:00,spices,200
2025-03-03 09:36:00,checkout,200
2025-03-03 09:35:00,entrance,201
2025-03-03 09:36:00,fruit,201
2025-03-03 09:37:00,fruit,201
2025-03-03 09:38:00,fruit,201
2025-03-03 09:39:00,dairy,201
2025-03-03 09:40:00,dairy,201
2025-03-03 09:41:00,dairy,201
2025-03-03 09:42:00,drinks,201
2025-03-03 09:43:00,checkout,201
2025-03-03 09:36:00,entrance,202
2025-03-03 09:37:00,spices,202
2025-03-03 09:38:00,drinks,202
2025-03-03 09:39:00,drinks,202
2025-03-03 09:40:00,drinks,202
2025-03-03 09:41:00,drinks,202
2025-03-03 09:42:00,drinks,202
2025-03-03 09:43:00,drinks,202
2025-03-03 09:44:00,drinks,202
2025-03-03 09:45:00,fruit,202
2025-03-03 09:46:00,checkout,202
2025-03-03 09:36:00,entrance,203
2025-03-03 09:37:00,fruit,203
2025-03-03 09:38:00,fruit,203
2025-03-03 09:39:00,fruit,203
2025-03-03 09:40:00,fruit,203
2025-03-03 09:41:00,fruit,203
2025-03-03 09:42:00,dairy,203
2025-03-03 09:43:00,spices,203
2025-03-03 09:44:00,spices,203
2025-03-03 09:45:00,spices,203
2025-03-03 09:46:00,checkout,203
2025-03-03 09:36:00,entrance,204
2025-03-03 09:37:00,drinks,204
2025-03-03 09:38:00,checkout,204
2025-03-03 09:36:00,entrance,205
2025-03-03 09:37:00,drinks,205
2025-03-03 09:38:00,spices,205
2025-03-03 09:39:00,spices,205
2025-03-03 09:40:00,drinks,205
2025-03-03 09:41:00,drinks,205
2025-03-03 09:42:00,drinks,205
2025-03-03 09:43:00,drinks,205
2025-03-03 09:44:00,fruit,205
2025-03-03 09:45:00,dairy,205
2025-03-03 09:46:00,checkout,205
2025-03-03 09:37:00,entrance,206
2025-03-03 09:38:00,spices,206
2025-03-03 09:39:00,spices,206
2025-03-03 09:40:00,dairy,206
2025-03-03 09:41:00,dairy,206
2025-03-03 09:42:00,dairy,206
2025-03-03 09:43:00,dairy,206
2025-03-03 09:44:00,drinks,206
2025-03-03 09:45:00,spices,206
2025-03-03 09:46:00,drinks,206
2025-03-03 09:47:00,checkout,206
2025-03-03 09:37:00,entrance,207
2025-03-03 09:38:00,fruit,207
2025-03-03 09:39:00,spices,207
2025-03-03 09:40:00,fruit,207
2025-03-03 09:41:00,checkout,207
2025-03-03 09:38:00,entrance,208
2025-03-03 09:39:00,spices,208
2025-03-03 09:40:00,drinks,208
2025-03-03 09:41:00,spices,208
2025-03-03 09:42:00,spices,208
2025-03-03 09:43:00,spices,208
2025-03-03 09:44:00,spices,208
2025-03-03 09:45:00,fruit,208
2025-03-03 09:46:00,spices,208
2025-03-03 09:47:00,checkout,208
2025-03-03 09:38:00,entrance,209
2025-03-03 09:39:00,spices,209
2025-03-03 09:40:00,checkout,209
2025-03-03 09:41:00,entrance,210
2025-03-03 09:42:00,fruit,210
2025-03-03 09:43:00,checkout,210
2025-03-03 09:41:00,entrance,211
2025-03-03 09:42:00,spices,211
2025-03-03 09:43:00,dairy,211
2025-03-03 09:44:00,dairy,211
2025-03-03 09:45:00,dairy,211
2025-03-03 09:46:00,fruit,211
2025-03-03 09:47:00,checkout,211
2025-03-03 09:41:00,entrance,212
2025-03-03 09:42:00,spices,212
2025-03-03 09:43:00,spices,212
2025-03-03 09:44:00,drinks,212
2025-03-03 09:45:00,drinks,212
2025-03-03 09:46:00,drinks,212
2025-03-03 09:47:00,checkout,212
2025-03-03 09:42:00,entrance,213
2025-03-03 09:43:00,spices,213
2025-03-03 09:44:00,drinks,213
2025-03-03 09:45:00,drinks,213
2025-03-03 09:46:00,fruit,213
2025-03-03 09:47:00,fruit,213
2025-03-03 09:48:00,fruit,213
2025-03-03 09:49:00,drinks,213
2025-03-03 09:50:00,fruit,213
2025-03-03 09:51:00,fruit,213
2025-03-03 09:52:00,fruit,213
2025-03-03 09:53:00,fruit,213
2025-03-03 09:54:00,fruit,213
2025-03-03 09:55:00,fruit,213
2025-03-03 09:56:00,fruit,213
2025-03-03 09:57:00,fruit,213
2025-03-03 09:58:00,fruit,213
2025-03-03 09:59:00,checkout,213
2025-03-03 09:42:00,entrance,214
2025-03-03 09:43:00,fruit,214
2025-03-03 09:44:00,fruit,214
2025-03-03 09:45:00,checkout,214
2025-03-03 09:42:00,entrance,215
2025-03-03 09:43:00,fruit,215
2025-03-03 09:44:00,fruit,215
2025-03-03 09:45:00,fruit,215
2025-03-03 09:46:00,fruit,215
2025-03-03 09:47:00,dairy,215
2025-03-03 09:48:00,dairy,215
2025-03-03 09:49:00,dairy,215
2025-03-03 09:50:00,dairy,215
2025-03-03 09:51:00,spices,215
2025-03-03 09:52:00,spices,215
2025-03-03 09:53:00,spices,215
2025-03-03 09:54:00,spices,215
2025-03-03 09:55:00,spices,215
2025-03-03 09:56:00,dairy,215
2025-03-03 09:57:00,checkout,215
2025-03-03 09:43:00,entrance,216
2025-03-03 09:44:00,spices,216
2025-03-03 09:45:00,spices,216
2025-03-03 09:46:00,drinks,216
2025-03-03 09:47:00,drinks,216
2025-03-03 09:48:00,checkout,216
2025-03-03 09:43:00,entrance,217
2025-03-03 09:44:00,fruit,217
2025-03-03 09:45:00,spices,217
2025-03-03 09:46:00,spices,217
2025-03-03 09:47:00,drinks,217
2025-03-03 09:48:00,drinks,217
2025-03-03 09:49:00,fruit,217
2025-03-03 09:50:00,drinks,217
2025-03-03 09:51:00,dairy,217
2025-03-03 09:52:00,dairy,217
2025-03-03 09:53:00,dairy,217
2025-03-03 09:54:00,dairy,217
2025-03-03 09:55:00,dairy,217
2025-03-03 09:56:00,dairy,217
2025-03-03 09:57:00,dairy,217
2025-03-03 09:58:00,dairy,217
2025-03-03 09:59:00,dairy,217
2025-03-03 10:00:00,dairy,217
2025-03-03 10:01:00,spices,217
2025-03-03 10:02:00,dairy,217
2025-03-03 10:03:00,dairy,217
2025-03-03 10:04:00,dairy,217
2025-03-03 10:05:00,dairy,217
2025-03-03 10:06:00,dairy,217
2025-03-03 10:07:00,dairy,217
2025-03-03 10:08:00,dairy,217
2025-03-03 10:09:00,spices,217
2025-03-03 10:10:00,spices,217
2025-03-03 10:11:00,fruit,217
2025-03-03 10:12:00,fruit,217
2025-03-03 10:13:00,fruit,217
2025-03-03 10:14:00,checkout,217
2025-03-03 09:44:00,entrance,218
2025-03-03 09:45:00,spices,218
2025-03-03 09:46:00,checkout,218
2025-03-03 09:44:00,entrance,219
2025-03-03 09:45:00,fruit,219
2025-03-03 09:46:00,fruit,219
2025-03-03 09:47:00,dairy,219
2025-03-03 09:48:00,dairy,219
2025-03-03 09:49:00,dairy,219
2025-03-03 09:50:00,dairy,219
2025-03-03 09:51:00,dairy,219
2025-03-03 09:52:00,dairy,219
2025-03-03 09:53:00,checkout,219
2025-03-03 09:45:00,entrance,220
2025-03-03 09:46:00,fruit,220
2025-03-03 09:47:00,fruit,220
2025-03-03 09:48:00,checkout,220
2025-03-03 09:46:00,entrance,221
2025-03-03 09:47:00,spices,221
2025-03-03 09:48:00,checkout,221
2025-03-03 09:47:00,entrance,222
2025-03-03 09:48:00,drinks,222
2025-03-03 09:49:00,fruit,222
2025-03-03 09:50:00,fruit,222
2025-03-03 09:51:00,fruit,222
2025-03-03 09:52:00,fruit,222
2025-03-03 09:53:00,dairy,222
2025-03-03 09:54:00,dairy,222
2025-03-03 09:55:00,drinks,222
2025-03-03 09:56:00,checkout,222
2025-03-03 09:48:00,entrance,223
2025-03-03 09:49:00,dairy,223
2025-03-03 09:50:00,dairy,223
2025-03-03 09:51:00,drinks,223
2025-03-03 09:52:00,drinks,223
2025-03-03 09:53:00,drinks,223
2025-03-03 09:54:00,drinks,223
2025-03-03 09:55:00,checkout,223
2025-03-03 09:49:00,entrance,224
2025-03-03 09:50:00,fruit,224
2025-03-03 09:51:00,fruit,224
2025-03-03 09:52:00,fruit,224
2025-03-03 09:53:00,fruit,224
2025-03-03 09:54:00,drinks,224
2025-03-03 09:55:00,drinks,224
2025-03-03 09:56:00,drinks,224
2025-03-03 09:57:00,drinks,224
2025-03-03 09:58:00,drinks,224
2025-03-03 09:59:00,drinks,224
2025-03-03 10:00:00,spices,224
2025-03-03 10:01:00,spices,224
2025-03-03 10:02:00,checkout,224
2025-03-03 09:50:00,entrance,225
2025-03-03 09:51:00,fruit,225
2025-03-03 09:52:00,fruit,225
2025-03-03 09:53:00,fruit,225
2025-03-03 09:54:00,fruit,225
2025-03-03 09:55:00,fruit,225
2025-03-03 09:56:00,fruit,225
2025-03-03 09:57:00,fruit,225
2025-03-03 09:58:00,fruit,225
2025-03-03 09:59:00,drinks,225
2025-03-03 10:00:00,spices,225
2025-03-03 10:01:00,spices,225
2025-03-03 10:02:00,spices,225
2025-03-03 10:03:00,fruit,225
2025-03-03 10:04:00,fruit,225
2025-03-03 10:05:00,fruit,225
2025-03-03 10:06:00,fruit,225
2025-03-03 10:07:00,fruit,225
2025-03-03 10:08:00,dairy,225
2025-03-03 10:09:00,dairy,225
2025-03-03 10:10:00,dairy,225
2025-03-03 10:11:00,dairy,225
2025-03-03 10:12:00,dairy,225
2025-03-03 10:13:00,spices,225
2025-03-03 10:14:00,spices,225
2025-03-03 10:15:00,spices,225
2025-03-03 10:16:00,fruit,225
2025-03-03 10:17:00,dairy,225
2025-03-03 10:18:00,dairy,225
2025-03-03 10:19:00,dairy,225
2025-03-03 10:20:00,dairy,225
2025-03-03 10:21:00,fruit,225
2025-03-03 10:22:00,fruit,225
2025-03-03 10:23:00,fruit,225
2025-03-03 10:24:00,fruit,225
2025-03-03 10:25:00,fruit,225
2025-03-03 10:26:00,fruit,225
2025-03-03 10:27:00,dairy,225
2025-03-03 10:28:00,dairy,225
2025-03-03 10:29:00,dairy,225
2025-03-03 10:30:00,dairy,225
2025-03-03 10:31:00,dairy,225
2025-03-03 10:32:00,spices,225
2025-03-03 10:33:00,dairy,225
2025-03-03 10:34:00,dairy,225
2025-03-03 10:35:00,fruit,225
2025-03-03 10:36:00,drinks,225
2025-03-03 10:37:00,fruit,225
2025-03-03 10:38:00,fruit,225
2025-03-03 10:39:00,fruit,225
2025-03-03 10:40:00,fruit,225
2025-03-03 10:41:00,fruit,225
2025-03-03 10:42:00,spices,225
2025-03-03 10:43:00,dairy,225
2025-03-03 10:44:00,spices,225
2025-03-03 10:45:00,drinks,225
2025-03-03 10:46:00,drinks,225
2025-03-03 10:47:00,drinks,225
2025-03-03 10:48:00,spices,225
2025-03-03 10:49:00,spices,225
2025-03-03 10:50:00,checkout,225
2025-03-03 09:50:00,entrance,226
2025-03-03 09:51:00,dairy,226
2025-03-03 09:52:00,dairy,226
2025-03-03 09:53:00,dairy,226
2025-03-03 09:54:00,dairy,226
2025-03-03 09:55:00,dairy,226
2025-03-03 09:56:00,dairy,226
2025-03-03 09:57:00,dairy,226
2025-03-03 09:58:00,dairy,226
2025-03-03 09:59:00,dairy,226
2025-03-03 10:00:00,dairy,226
2025-03-03 10:01:00,checkout,226
2025-03-03 09:51:00,entrance,227
2025-03-03 09:52:00,fruit,227
2025-03-03 09:53:00,dairy,227
2025-03-03 09:54:00,drinks,227
2025-03-03 09:55:00,drinks,227
2025-03-03 09:56:00,drinks,227
2025-03-03 09:57:00,drinks,227
2025-03-03 09:58:00,drinks,227
2025-03-03 09:59:00,drinks,227
2025-03-03 10:00:00,drinks,227
2025-03-03 10:01:00,drinks,227
2025-03-03 10:02:00,dairy,227
2025-03-03 10:03:00,dairy,227
2025-03-03 10:04:00,fruit,227
2025-03-03 10:05:00,dairy,227
2025-03-03 10:06:00,dairy,227
2025-03-03 10:07:00,dairy,227
2025-03-03 10:08:00,checkout,227
2025-03-03 09:52:00,entrance,228
2025-03-03 09:53:00,dairy,228
2025-03-03 09:54:00,dairy,228
2025-03-03 09:55:00,dairy,228
2025-03-03 09:56:00,dairy,228
2025-03-03 09:57:00,dairy,228
2025-03-03 09:58:00,dairy,228
2025-03-03 09:59:00,dairy,228
2025-03-03 10:00:00,dairy,228
2025-03-03 10:01:00,drinks,228
2025-03-03 10:02:00,checkout,228
2025-03-03 09:53:00,entrance,229
2025-03-03 09:54:00,spices,229
2025-03-03 09:55:00,checkout,229
2025-03-03 09:53:00,entrance,230
2025-03-03 09:54:00,spices,230
2025-03-03 09:55:00,spices,230
2025-03-03 09:56:00,spices,230
2025-03-03 09:57:00,spices,230
2025-03-03 09:58:00,checkout,230
2025-03-03 09:55:00,entrance,231
2025-03-03 09:56:00,spices,231
2025-03-03 09:57:00,dairy,231
2025-03-03 09:58:00,dairy,231
2025-03-03 09:59:00,dairy,231
2025-03-03 10:00:00,fruit,231
2025-03-03 10:01:00,fruit,231
2025-03-03 10:02:00,fruit,231
2025-03-03 10:03:00,checkout,231
2025-03-03 09:56:00,entrance,232
2025-03-03 09:57:00,fruit,232
2025-03-03 09:58:00,fruit,232
2025-03-03 09:59:00,checkout,232
2025-03-03 09:57:00,entrance,233
2025-03-03 09:58:00,spices,233
2025-03-03 09:59:00,spices,233
2025-03-03 10:00:00,spices,233
2025-03-03 10:01:00,fruit,233
2025-03-03 10:02:00,checkout,233
2025-03-03 09:57:00,entrance,234
2025-03-03 09:58:00,fruit,234
2025-03-03 09:59:00,fruit,234
2025-03-03 10:00:00,checkout,234
2025-03-03 09:57:00,entrance,235
2025-03-03 09:58:00,spices,235
2025-03-03 09:59:00,dairy,235
2025-03-03 10:00:00,dairy,235
2025-03-03 10:01:00,dairy,235
2025-03-03 10:02:00,checkout,235
2025-03-03 09:58:00,entrance,236
2025-03-03 09:59:00,dairy,236
2025-03-03 10:00:00,dairy,236
2025-03-03 10:01:00,dairy,236
2025-03-03 10:02:00,dairy,236
2025-03-03 10:03:00,dairy,236
2025-03-03 10:04:00,dairy,236
2025-03-03 10:05:00,dairy,236
2025-03-03 10:06:00,dairy,236
2025-03-03 10:07:00,dairy,236
2025-03-03 10:08:00,dairy,236
2025-03-03 10:09:00,dairy,236
2025-03-03 10:10:00,dairy,236
2025-03-03 10:11:00,checkout,236
2025-03-03 09:58:00,entrance,237
2025-03-03 09:59:00,fruit,237
2025-03-03 10:00:00,checkout,237
2025-03-03 09:59:00,entrance,238
2025-03-03 10:00:00,fruit,238
2025-03-03 10:01:00,checkout,238
2025-03-03 09:59:00,entrance,239
2025-03-03 10:00:00,dairy,239
2025-03-03 10:01:00,dairy,239
2025-03-03 10:02:00,dairy,239
2025-03-03 10:03:00,fruit,239
2025-03-03 10:04:00,dairy,239
2025-03-03 10:05:00,dairy,239
2025-03-03 10:06:00,dairy,239
2025-03-03 10:07:00,checkout,239
2025-03-03 09:59:00,entrance,240
2025-03-03 10:00:00,drinks,240
2025-03-03 10:01:00,drinks,240
2025-03-03 10:02:00,drinks,240
2025-03-03 10:03:00,drinks,240
2025-03-03 10:04:00,drinks,240
2025-03-03 10:05:00,drinks,240
2025-03-03 10:06:00,drinks,240
2025-03-03 10:07:00,drinks,240
2025-03-03 10:08:00,checkout,240
2025-03-03 10:00:00,entrance,241
2025-03-03 10:01:00,spices,241
2025-03-03 10:02:00,drinks,241
2025-03-03 10:03:00,checkout,241
2025-03-03 10:02:00,entrance,242
2025-03-03 10:03:00,fruit,242
2025-03-03 10:04:00,dairy,242
2025-03-03 10:05:00,dairy,242
2025-03-03 10:06:00,spices,242
2025-03-03 10:07:00,fruit,242
2025-03-03 10:08:00,fruit,242
2025-03-03 10:09:00,fruit,242
2025-03-03 10:10:00,fruit,242
2025-03-03 10:11:00,dairy,242
2025-03-03 10:12:00,dairy,242
2025-03-03 10:13:00,checkout,242
2025-03-03 10:02:00,entrance,243
2025-03-03 10:03:00,spices,243
2025-03-03 10:04:00,dairy,243
2025-03-03 10:05:00,dairy,243
2025-03-03 10:06:00,checkout,243
2025-03-03 10:02:00,entrance,244
2025-03-03 10:03:00,spices,244
2025-03-03 10:04:00,drinks,244
2025-03-03 10:05:00,checkout,244
2025-03-03 10:03:00,entrance,245
2025-03-03 10:04:00,spices,245
2025-03-03 10:05:00,spices,245
2025-03-03 10:06:00,dairy,245
2025-03-03 10:07:00,dairy,245
2025-03-03 10:08:00,dairy,245
2025-03-03 10:09:00,dairy,245
2025-03-03 10:10:00,dairy,245
2025-03-03 10:11:00,dairy,245
2025-03-03 10:12:00,dairy,245
2025-03-03 10:13:00,dairy,245
2025-03-03 10:14:00,spices,245
2025-03-03 10:15:00,fruit,245
2025-03-03 10:16:00,dairy,245
2025-03-03 10:17:00,drinks,245
2025-03-03 10:18:00,drinks,245
2025-03-03 10:19:00,fruit,245
2025-03-03 10:20:00,fruit,245
2025-03-03 10:21:00,checkout,245
2025-03-03 10:04:00,entrance,246
2025-03-03 10:05:00,spices,246
2025-03-03 10:06:00,fruit,246
2025-03-03 10:07:00,spices,246
2025-03-03 10:08:00,spices,246
2025-03-03 10:09:00,spices,246
2025-03-03 10:10:00,drinks,246
2025-03-03 10:11:00,checkout,246
2025-03-03 10:04:00,entrance,247
2025-03-03 10:05:00,fruit,247
2025-03-03 10:06:00,checkout,247
2025-03-03 10:05:00,entrance,248
2025-03-03 10:06:00,dairy,248
2025-03-03 10:07:00,dairy,248
2025-03-03 10:08:00,fruit,248
2025-03-03 10:09:00,fruit,248
2025-03-03 10:10:00,fruit,248
2025-03-03 10:11:00,fruit,248
2025-03-03 10:12:00,fruit,248
2025-03-03 10:13:00,dairy,248
2025-03-03 10:14:00,dairy,248
2025-03-03 10:15:00,dairy,248
2025-03-03 10:16:00,dairy,248
2025-03-03 10:17:00,dairy,248
2025-03-03 10:18:00,dairy,248
2025-03-03 10:19:00,drinks,248
2025-03-03 10:20:00,drinks,248
2025-03-03 10:21:00,checkout,248
2025-03-03 10:05:00,entrance,249
2025-03-03 10:06:00,spices,249
2025-03-03 10:07:00,fruit,249
2025-03-03 10:08:00,spices,249
2025-03-03 10:09:00,dairy,249
2025-03-03 10:10:00,checkout,249
2025-03-03 10:07:00,entrance,250
2025-03-03 10:08:00,fruit,250
2025-03-03 10:09:00,fruit,250
2025-03-03 10:10:00,fruit,250
2025-03-03 10:11:00,fruit,250
2025-03-03 10:12:00,dairy,250
2025-03-03 10:13:00,checkout,250
2025-03-03 10:09:00,entrance,251
2025-03-03 10:10:00,spices,251
2025-03-03 10:11:00,spices,251
2025-03-03 10:12:00,spices,251
2025-03-03 10:13:00,checkout,251
2025-03-03 10:09:00,entrance,252
2025-03-03 10:10:00,spices,252
2025-03-03 10:11:00,spices,252
2025-03-03 10:12:00,dairy,252
2025-03-03 10:13:00,drinks,252
2025-03-03 10:14:00,drinks,252
2025-03-03 10:15:00,drinks,252
2025-03-03 10:16:00,drinks,252
2025-03-03 10:17:00,fruit,252
2025-03-03 10:18:00,fruit,252
2025-03-03 10:19:00,checkout,252
2025-03-03 10:11:00,entrance,253
2025-03-03 10:12:00,dairy,253
2025-03-03 10:13:00,checkout,253
2025-03-03 10:12:00,entrance,254
2025-03-03 10:13:00,spices,254
2025-03-03 10:14:00,spices,254
2025-03-03 10:15:00,drinks,254
2025-03-03 10:16:00,drinks,254
2025-03-03 10:17:00,drinks,254
2025-03-03 10:18:00,spices,254
2025-03-03 10:19:00,dairy,254
2025-03-03 10:20:00,dairy,254
2025-03-03 10:21:00,spices,254
2025-03-03 10:22:00,drinks,254
2025-03-03 10:23:00,drinks,254
2025-03-03 10:24:00,drinks,254
2025-03-03 10:25:00,drinks,254
2025-03-03 10:26:00,checkout,254
2025-03-03 10:13:00,entrance,255
2025-03-03 10:14:00,spices,255
2025-03-03 10:15:00,spices,255
2025-03-03 10:16:00,spices,255
2025-03-03 10:17:00,dairy,255
2025-03-03 10:18:00,drinks,255
2025-03-03 10:19:00,drinks,255
2025-03-03 10:20:00,drinks,255
2025-03-03 10:21:00,drinks,255
2025-03-03 10:22:00,drinks,255
2025-03-03 10:23:00,drinks,255
2025-03-03 10:24:00,drinks,255
2025-03-03 10:25:00,checkout,255
2025-03-03 10:13:00,entrance,256
2025-03-03 10:14:00,drinks,256
2025-03-03 10:15:00,drinks,256
2025-03-03 10:16:00,checkout,256
2025-03-03 10:14:00,entrance,257
2025-03-03 10:15:00,fruit,257
2025-03-03 10:16:00,fruit,257
2025-03-03 10:17:00,checkout,257
2025-03-03 10:14:00,entrance,258
2025-03-03 10:15:00,dairy,258
2025-03-03 10:16:00,fruit,258
2025-03-03 10:17:00,fruit,258
2025-03-03 10:18:00,checkout,258
2025-03-03 10:15:00,entrance,259
2025-03-03 10:16:00,dairy,259
2025-03-03 10:17:00,dairy,259
2025-03-03 10:18:00,dairy,259
2025-03-03 10:19:00,fruit,259
2025-03-03 10:20:00,dairy,259
2025-03-03 10:21:00,drinks,259
2025-03-03 10:22:00,drinks,259
2025-03-03 10:23:00,drinks,259
2025-03-03 10:24:00,checkout,259
2025-03-03 10:15:00,entrance,260
2025-03-03 10:16:00,fruit,260
2025-03-03 10:17:00,fruit,260
2025-03-03 10:18:00,fruit,260
2025-03-03 10:19:00,fruit,260
2025-03-03 10:20:00,checkout,260
2025-03-03 10:17:00,entrance,261
2025-03-03 10:18:00,fruit,261
2025-03-03 10:19:00,checkout,261
2025-03-03 10:18:00,entrance,262
2025-03-03 10:19:00,spices,262
2025-03-03 10:20:00,dairy,262
2025-03-03 10:21:00,dairy,262
2025-03-03 10:22:00,dairy,262
2025-03-03 10:23:00,dairy,262
2025-03-03 10:24:00,spices,262
2025-03-03 10:25:00,fruit,262
2025-03-03 10:26:00,fruit,262
2025-03-03 10:27:00,fruit,262
2025-03-03 10:28:00,fruit,262
2025-03-03 10:29:00,dairy,262
2025-03-03 10:30:00,dairy,262
2025-03-03 10:31:00,dairy,262
2025-03-03 10:32:00,dairy,262
2025-03-03 10:33:00,dairy,262
2025-03-03 10:34:00,dairy,262
2025-03-03 10:35:00,dairy,262
2025-03-03 10:36:00,dairy,262
2025-03-03 10:37:00,dairy,262
2025-03-03 10:38:00,dairy,262
2025-03-03 10:39:00,spices,262
2025-03-03 10:40:00,checkout,262
2025-03-03 10:19:00,entrance,263
2025-03-03 10:20:00,fruit,263
2025-03-03 10:21:00,fruit,263
2025-03-03 10:22:00,fruit,263
2025-03-03 10:23:00,fruit,263
2025-03-03 10:24:00,fruit,263
2025-03-03 10:25:00,dairy,263
2025-03-03 10:26:00,dairy,263
2025-03-03 10:27:00,dairy,263
2025-03-03 10:28:00,dairy,263
2025-03-03 10:29:00,dairy,263
2025-03-03 10:30:00,dairy,263
2025-03-03 10:31:00,checkout,263
2025-03-03 10:20:00,entrance,264
2025-03-03 10:21:00,fruit,264
2025-03-03 10:22:00,fruit,264
2025-03-03 10:23:00,fruit,264
2025-03-03 10:24:00,drinks,264
2025-03-03 10:25:00,drinks,264
2025-03-03 10:26:00,checkout,264
2025-03-03 10:20:00,entrance,265
2025-03-03 10:21:00,spices,265
2025-03-03 10:22:00,dairy,265
2025-03-03 10:23:00,dairy,265
2025-03-03 10:24:00,dairy,265
2025-03-03 10:25:00,dairy,265
2025-03-03 10:26:00,dairy,265
2025-03-03 10:27:00,dairy,265
2025-03-03 10:28:00,checkout,265
2025-03-03 10:21:00,entrance,266
2025-03-03 10:22:00,fruit,266
2025-03-03 10:23:00,fruit,266
2025-03-03 10:24:00,fruit,266
2025-03-03 10:25:00,fruit,266
2025-03-03 10:26:00,checkout,266
2025-03-03 10:22:00,entrance,267
2025-03-03 10:23:00,spices,267
2025-03-03 10:24:00,dairy,267
2025-03-03 10:25:00,dairy,267
2025-03-03 10:26:00,spices,267
2025-03-03 10:27:00,spices,267
2025-03-03 10:28:00,checkout,267
2025-03-03 10:23:00,entrance,268
2025-03-03 10:24:00,fruit,268
2025-03-03 10:25:00,fruit,268
2025-03-03 10:26:00,fruit,268
2025-03-03 10:27:00,fruit,268
2025-03-03 10:28:00,fruit,268
2025-03-03 10:29:00,fruit,268
2025-03-03 10:30:00,fruit,268
2025-03-03 10:31:00,fruit,268
2025-03-03 10:32:00,checkout,268
2025-03-03 10:24:00,entrance,269
2025-03-03 10:25:00,spices,269
2025-03-03 10:26:00,spices,269
2025-03-03 10:27:00,fruit,269
2025-03-03 10:28:00,fruit,269
2025-03-03 10:29:00,fruit,269
2025-03-03 10:30:00,fruit,269
2025-03-03 10:31:00,fruit,269
2025-03-03 10:32:00,fruit,269
2025-03-03 10:33:00,fruit,269
2025-03-03 10:34:00,fruit,269
2025-03-03 10:35:00,checkout,269
2025-03-03 10:24:00,entrance,270
2025-03-03 10:25:00,dairy,270
2025-03-03 10:26:00,checkout,270
2025-03-03 10:27:00,entrance,271
2025-03-03 10:28:00,spices,271
2025-03-03 10:29:00,spices,271
2025-03-03 10:30:00,spices,271
2025-03-03 10:31:00,spices,271
2025-03-03 10:32:00,checkout,271
2025-03-03 10:29:00,entrance,272
2025-03-03 10:30:00,spices,272
2025-03-03 10:31:00,drinks,272
2025-03-03 10:32:00,drinks,272
2025-03-03 10:33:00,spices,272
2025-03-03 10:34:00,dairy,272
2025-03-03 10:35:00,checkout,272
2025-03-03 10:29:00,entrance,273
2025-03-03 10:30:00,spices,273
2025-03-03 10:31:00,fruit,273
2025-03-03 10:32:00,dairy,273
2025-03-03 10:33:00,dairy,273
2025-03-03 10:34:00,dairy,273
2025-03-03 10:35:00,dairy,273
2025-03-03 10:36:00,dairy,273
2025-03-03 10:37:00,dairy,273
2025-03-03 10:38:00,dairy,273
2025-03-03 10:39:00,dairy,273
2025-03-03 10:40:00,dairy,273
2025-03-03 10:41:00,dairy,273
2025-03-03 10:42:00,checkout,273
2025-03-03 10:30:00,entrance,274
2025-03-03 10:31:00,dairy,274
2025-03-03 10:32:00,dairy,274
2025-03-03 10:33:00,dairy,274
2025-03-03 10:34:00,dairy,274
2025-03-03 10:35:00,dairy,274
2025-03-03 10:36:00,dairy,274
2025-03-03 10:37:00,dairy,274
2025-03-03 10:38:00,dairy,274
2025-03-03 10:39:00,dairy,274
2025-03-03 10:40:00,dairy,274
2025-03-03 10:41:00,dairy,274
2025-03-03 10:42:00,dairy,274
2025-03-03 10:43:00,dairy,274
2025-03-03 10:44:00,dairy,274
2025-03-03 10:45:00,dairy,274
2025-03-03 10:46:00,dairy,274
2025-03-03 10:47:00,checkout,274
2025-03-03 10:32:00,entrance,275
2025-03-03 10:33:00,spices,275
2025-03-03 10:34:00,drinks,275
2025-03-03 10:35:00,spices,275
2025-03-03 10:36:00,dairy,275
2025-03-03 10:37:00,dairy,275
2025-03-03 10:38:00,fruit,275
2025-03-03 10:39:00,fruit,275
2025-03-03 10:40:00,fruit,275
2025-03-03 10:41:00,fruit,275
2025-03-03 10:42:00,spices,275
2025-03-03 10:43:00,spices,275
2025-03-03 10:44:00,spices,275
2025-03-03 10:45:00,spices,275
2025-03-03 10:46:00,dairy,275
2025-03-03 10:47:00,dairy,275
2025-03-03 10:48:00,dairy,275
2025-03-03 10:49:00,checkout,275
2025-03-03 10:32:00,entrance,276
2025-03-03 10:33:00,spices,276
2025-03-03 10:34:00,checkout,276
2025-03-03 10:32:00,entrance,277
2025-03-03 10:33:00,drinks,277
2025-03-03 10:34:00,checkout,277
2025-03-03 10:32:00,entrance,278
2025-03-03 10:33:00,spices,278
2025-03-03 10:34:00,drinks,278
2025-03-03 10:35:00,drinks,278
2025-03-03 10:36:00,drinks,278
2025-03-03 10:37:00,drinks,278
2025-03-03 10:38:00,spices,278
2025-03-03 10:39:00,spices,278
2025-03-03 10:40:00,spices,278
2025-03-03 10:41:00,drinks,278
2025-03-03 10:42:00,drinks,278
2025-03-03 10:43:00,drinks,278
2025-03-03 10:44:00,checkout,278
2025-03-03 10:33:00,entrance,279
